project,score_mode,use_diff,stage2,use_stopword,adddel,DependentName,DependentValue
Closure-68b,score,False,True,False,all-uni,rank,28
Closure-68b,score,False,True,False,all-uni,num_iters,6
Closure-68b,score,False,True,False,del,rank,28
Closure-68b,score,False,True,False,del,num_iters,6
Closure-68b,score,False,True,True,add,rank,24
Closure-68b,score,False,True,True,add,num_iters,6
Closure-68b,score,False,True,True,all-sep,rank,18
Closure-68b,score,False,True,True,all-sep,num_iters,6
Closure-68b,score,False,True,True,all-uni,rank,24
Closure-68b,score,False,True,True,all-uni,num_iters,6
Closure-68b,score,False,True,True,del,rank,24
Closure-68b,score,False,True,True,del,num_iters,6
Closure-68b,score,False,skip,False,add,rank,28
Closure-68b,score,False,skip,False,add,num_iters,6
Closure-68b,score,False,skip,False,all-sep,rank,21
Closure-68b,score,False,skip,False,all-sep,num_iters,6
Closure-68b,score,False,skip,False,all-uni,rank,28
Closure-68b,score,False,skip,False,all-uni,num_iters,6
Closure-68b,score,False,skip,False,del,rank,28
Closure-68b,score,False,skip,False,del,num_iters,6
Closure-68b,score,False,skip,True,add,rank,24
Closure-68b,score,False,skip,True,add,num_iters,6
Closure-68b,score,False,skip,True,all-sep,rank,18
Closure-68b,score,False,skip,True,all-sep,num_iters,6
Closure-68b,score,False,skip,True,all-uni,rank,24
Closure-68b,score,False,skip,True,all-uni,num_iters,6
Closure-68b,score,False,skip,True,del,rank,24
Closure-68b,score,False,skip,True,del,num_iters,6
Closure-68b,score,True,False,False,add,rank,20
Closure-68b,score,True,False,False,add,num_iters,5
Closure-68b,score,True,False,False,all-sep,rank,29
Closure-68b,score,True,False,False,all-sep,num_iters,6
Closure-68b,score,True,False,False,all-uni,rank,20
Closure-68b,score,True,False,False,all-uni,num_iters,5
Closure-68b,score,True,False,False,del,rank,22
Closure-68b,score,True,False,False,del,num_iters,6
Closure-68b,score,True,False,True,add,rank,14
Closure-68b,score,True,False,True,add,num_iters,6
Closure-68b,score,True,False,True,all-sep,rank,19
Closure-68b,score,True,False,True,all-sep,num_iters,6
Closure-68b,score,True,False,True,all-uni,rank,14
Closure-68b,score,True,False,True,all-uni,num_iters,6
Closure-68b,score,True,False,True,del,rank,17
Closure-68b,score,True,False,True,del,num_iters,6
Closure-68b,score,True,True,False,add,rank,20
Closure-68b,score,True,True,False,add,num_iters,5
Closure-68b,score,True,True,False,all-sep,rank,29
Closure-68b,score,True,True,False,all-sep,num_iters,6
Closure-68b,score,True,True,False,all-uni,rank,20
Closure-68b,score,True,True,False,all-uni,num_iters,5
Closure-68b,score,True,True,False,del,rank,22
Closure-68b,score,True,True,False,del,num_iters,6
Closure-68b,score,True,True,True,add,rank,14
Closure-68b,score,True,True,True,add,num_iters,6
Closure-68b,score,True,True,True,all-sep,rank,19
Closure-68b,score,True,True,True,all-sep,num_iters,6
Closure-68b,score,True,True,True,all-uni,rank,14
Closure-68b,score,True,True,True,all-uni,num_iters,6
Closure-68b,score,True,True,True,del,rank,17
Closure-68b,score,True,True,True,del,num_iters,6
Closure-68b,score,True,skip,False,add,rank,20
Closure-68b,score,True,skip,False,add,num_iters,6
Closure-68b,score,True,skip,False,all-sep,rank,29
Closure-68b,score,True,skip,False,all-sep,num_iters,6
Closure-68b,score,True,skip,False,all-uni,rank,20
Closure-68b,score,True,skip,False,all-uni,num_iters,6
Closure-68b,score,True,skip,False,del,rank,22
Closure-68b,score,True,skip,False,del,num_iters,5
Closure-68b,score,True,skip,True,add,rank,13
Closure-68b,score,True,skip,True,add,num_iters,6
Closure-68b,score,True,skip,True,all-sep,rank,19
Closure-68b,score,True,skip,True,all-sep,num_iters,6
Closure-68b,score,True,skip,True,all-uni,rank,13
Closure-68b,score,True,skip,True,all-uni,num_iters,6
Closure-68b,score,True,skip,True,del,rank,17
Closure-68b,score,True,skip,True,del,num_iters,6
Jsoup-27b,both,False,False,False,add,rank,3
Jsoup-27b,both,False,False,False,add,num_iters,3
Jsoup-27b,both,False,False,False,all-sep,rank,3
Jsoup-27b,both,False,False,False,all-sep,num_iters,2
Jsoup-27b,both,False,False,False,all-uni,rank,3
Jsoup-27b,both,False,False,False,all-uni,num_iters,3
Jsoup-27b,both,False,False,False,del,rank,3
Jsoup-27b,both,False,False,False,del,num_iters,3
Jsoup-27b,both,False,False,True,add,rank,3
Jsoup-27b,both,False,False,True,add,num_iters,2
Jsoup-27b,both,False,False,True,all-sep,rank,2
Jsoup-27b,both,False,False,True,all-sep,num_iters,2
Jsoup-27b,both,False,False,True,all-uni,rank,3
Jsoup-27b,both,False,False,True,all-uni,num_iters,2
Jsoup-27b,both,False,False,True,del,rank,3
Jsoup-27b,both,False,False,True,del,num_iters,2
Jsoup-27b,both,False,True,False,add,rank,3
Jsoup-27b,both,False,True,False,add,num_iters,3
Jsoup-27b,both,False,True,False,all-sep,rank,3
Jsoup-27b,both,False,True,False,all-sep,num_iters,2
Jsoup-27b,both,False,True,False,all-uni,rank,3
Jsoup-27b,both,False,True,False,all-uni,num_iters,3
Jsoup-27b,both,False,True,False,del,rank,3
Jsoup-27b,both,False,True,False,del,num_iters,3
Jsoup-27b,both,False,True,True,add,rank,3
Jsoup-27b,both,False,True,True,add,num_iters,2
Jsoup-27b,both,False,True,True,all-sep,rank,2
Jsoup-27b,both,False,True,True,all-sep,num_iters,2
Jsoup-27b,both,False,True,True,all-uni,rank,3
Jsoup-27b,both,False,True,True,all-uni,num_iters,2
Jsoup-27b,both,False,True,True,del,rank,3
Jsoup-27b,both,False,True,True,del,num_iters,2
Jsoup-27b,both,False,skip,False,add,rank,3
Jsoup-27b,both,False,skip,False,add,num_iters,4
Jsoup-27b,both,False,skip,False,all-sep,rank,4
Jsoup-27b,both,False,skip,False,all-sep,num_iters,3
Jsoup-27b,both,False,skip,False,all-uni,rank,3
Jsoup-27b,both,False,skip,False,all-uni,num_iters,4
Jsoup-27b,both,False,skip,False,del,rank,3
Jsoup-27b,both,False,skip,False,del,num_iters,4
Jsoup-27b,both,False,skip,True,add,rank,3
Jsoup-27b,both,False,skip,True,add,num_iters,2
Jsoup-27b,both,False,skip,True,all-sep,rank,2
Jsoup-27b,both,False,skip,True,all-sep,num_iters,2
Jsoup-27b,both,False,skip,True,all-uni,rank,3
Jsoup-27b,both,False,skip,True,all-uni,num_iters,2
Jsoup-27b,both,False,skip,True,del,rank,3
Jsoup-27b,both,False,skip,True,del,num_iters,2
Jsoup-27b,both,True,False,False,add,rank,2
Jsoup-27b,both,True,False,False,add,num_iters,3
Jsoup-27b,both,True,False,False,all-sep,rank,2
Jsoup-27b,both,True,False,False,all-sep,num_iters,3
Jsoup-27b,both,True,False,False,all-uni,rank,2
Jsoup-27b,both,True,False,False,all-uni,num_iters,3
Jsoup-27b,both,True,False,False,del,rank,3
Jsoup-27b,both,True,False,False,del,num_iters,2
Jsoup-27b,both,True,False,True,add,rank,5
Jsoup-27b,both,True,False,True,add,num_iters,4
Jsoup-27b,both,True,False,True,all-sep,rank,5
Jsoup-27b,both,True,False,True,all-sep,num_iters,3
Jsoup-27b,both,True,False,True,all-uni,rank,5
Jsoup-27b,both,True,False,True,all-uni,num_iters,4
Jsoup-27b,both,True,False,True,del,rank,3
Jsoup-27b,both,True,False,True,del,num_iters,2
Jsoup-27b,both,True,True,False,add,rank,2
Jsoup-27b,both,True,True,False,add,num_iters,3
Jsoup-27b,both,True,True,False,all-sep,rank,2
Jsoup-27b,both,True,True,False,all-sep,num_iters,3
Jsoup-27b,both,True,True,False,all-uni,rank,2
Jsoup-27b,both,True,True,False,all-uni,num_iters,3
Jsoup-27b,both,True,True,False,del,rank,3
Jsoup-27b,both,True,True,False,del,num_iters,2
Jsoup-27b,both,True,True,True,add,rank,5
Jsoup-27b,both,True,True,True,add,num_iters,4
Jsoup-27b,both,True,True,True,all-sep,rank,5
Jsoup-27b,both,True,True,True,all-sep,num_iters,3
Jsoup-27b,both,True,True,True,all-uni,rank,5
Jsoup-27b,both,True,True,True,all-uni,num_iters,4
Jsoup-27b,both,True,True,True,del,rank,3
Jsoup-27b,both,True,True,True,del,num_iters,2
Jsoup-27b,both,True,skip,False,add,rank,3
Jsoup-27b,both,True,skip,False,add,num_iters,3
Jsoup-27b,both,True,skip,False,all-sep,rank,3
Jsoup-27b,both,True,skip,False,all-sep,num_iters,3
Jsoup-27b,both,True,skip,False,all-uni,rank,3
Jsoup-27b,both,True,skip,False,all-uni,num_iters,3
Jsoup-27b,both,True,skip,False,del,rank,4
Jsoup-27b,both,True,skip,False,del,num_iters,3
Jsoup-27b,both,True,skip,True,add,rank,6
Jsoup-27b,both,True,skip,True,add,num_iters,3
Jsoup-27b,both,True,skip,True,all-sep,rank,6
Jsoup-27b,both,True,skip,True,all-sep,num_iters,3
Jsoup-27b,both,True,skip,True,all-uni,rank,6
Jsoup-27b,both,True,skip,True,all-uni,num_iters,3
Jsoup-27b,both,True,skip,True,del,rank,3
Jsoup-27b,both,True,skip,True,del,num_iters,2
Jsoup-27b,rank,False,False,False,add,rank,3
Jsoup-27b,rank,False,False,False,add,num_iters,3
Jsoup-27b,rank,False,False,False,all-sep,rank,3
Jsoup-27b,rank,False,False,False,all-sep,num_iters,2
Jsoup-27b,rank,False,False,False,all-uni,rank,3
Jsoup-27b,rank,False,False,False,all-uni,num_iters,3
Jsoup-27b,rank,False,False,False,del,rank,3
Jsoup-27b,rank,False,False,False,del,num_iters,3
Jsoup-27b,rank,False,False,True,add,rank,3
Jsoup-27b,rank,False,False,True,add,num_iters,2
Jsoup-27b,rank,False,False,True,all-sep,rank,2
Jsoup-27b,rank,False,False,True,all-sep,num_iters,2
Jsoup-27b,rank,False,False,True,all-uni,rank,3
Jsoup-27b,rank,False,False,True,all-uni,num_iters,2
Jsoup-27b,rank,False,False,True,del,rank,3
Jsoup-27b,rank,False,False,True,del,num_iters,2
Jsoup-27b,rank,False,True,False,add,rank,3
Jsoup-27b,rank,False,True,False,add,num_iters,3
Jsoup-27b,rank,False,True,False,all-sep,rank,3
Jsoup-27b,rank,False,True,False,all-sep,num_iters,2
Jsoup-27b,rank,False,True,False,all-uni,rank,3
Jsoup-27b,rank,False,True,False,all-uni,num_iters,3
Jsoup-27b,rank,False,True,False,del,rank,3
Jsoup-27b,rank,False,True,False,del,num_iters,3
Jsoup-27b,rank,False,True,True,add,rank,3
Jsoup-27b,rank,False,True,True,add,num_iters,2
Jsoup-27b,rank,False,True,True,all-sep,rank,2
Jsoup-27b,rank,False,True,True,all-sep,num_iters,2
Jsoup-27b,rank,False,True,True,all-uni,rank,3
Jsoup-27b,rank,False,True,True,all-uni,num_iters,2
Jsoup-27b,rank,False,True,True,del,rank,3
Jsoup-27b,rank,False,True,True,del,num_iters,2
Jsoup-27b,rank,False,skip,False,add,rank,3
Jsoup-27b,rank,False,skip,False,add,num_iters,3
Jsoup-27b,rank,False,skip,False,all-sep,rank,4
Jsoup-27b,rank,False,skip,False,all-sep,num_iters,3
Jsoup-27b,rank,False,skip,False,all-uni,rank,3
Jsoup-27b,rank,False,skip,False,all-uni,num_iters,3
Jsoup-27b,rank,False,skip,False,del,rank,3
Jsoup-27b,rank,False,skip,False,del,num_iters,3
Jsoup-27b,rank,False,skip,True,add,rank,3
Jsoup-27b,rank,False,skip,True,add,num_iters,3
Jsoup-27b,rank,False,skip,True,all-sep,rank,2
Jsoup-27b,rank,False,skip,True,all-sep,num_iters,2
Jsoup-27b,rank,False,skip,True,all-uni,rank,3
Jsoup-27b,rank,False,skip,True,all-uni,num_iters,3
Jsoup-27b,rank,False,skip,True,del,rank,3
Jsoup-27b,rank,False,skip,True,del,num_iters,3
Jsoup-27b,rank,True,False,False,add,rank,2
Jsoup-27b,rank,True,False,False,add,num_iters,2
Jsoup-27b,rank,True,False,False,all-sep,rank,2
Jsoup-27b,rank,True,False,False,all-sep,num_iters,2
Jsoup-27b,rank,True,False,False,all-uni,rank,2
Jsoup-27b,rank,True,False,False,all-uni,num_iters,2
Jsoup-27b,rank,True,False,False,del,rank,3
Jsoup-27b,rank,True,False,False,del,num_iters,2
Jsoup-27b,rank,True,False,True,add,rank,5
Jsoup-27b,rank,True,False,True,add,num_iters,3
Jsoup-27b,rank,True,False,True,all-sep,rank,5
Jsoup-27b,rank,True,False,True,all-sep,num_iters,3
Jsoup-27b,rank,True,False,True,all-uni,rank,5
Jsoup-27b,rank,True,False,True,all-uni,num_iters,3
Jsoup-27b,rank,True,False,True,del,rank,3
Jsoup-27b,rank,True,False,True,del,num_iters,2
Jsoup-27b,rank,True,True,False,add,rank,2
Jsoup-27b,rank,True,True,False,add,num_iters,2
Jsoup-27b,rank,True,True,False,all-sep,rank,2
Jsoup-27b,rank,True,True,False,all-sep,num_iters,2
Jsoup-27b,rank,True,True,False,all-uni,rank,2
Jsoup-27b,rank,True,True,False,all-uni,num_iters,2
Jsoup-27b,rank,True,True,False,del,rank,3
Jsoup-27b,rank,True,True,False,del,num_iters,2
Jsoup-27b,rank,True,True,True,add,rank,5
Jsoup-27b,rank,True,True,True,add,num_iters,3
Jsoup-27b,rank,True,True,True,all-sep,rank,5
Jsoup-27b,rank,True,True,True,all-sep,num_iters,3
Jsoup-27b,rank,True,True,True,all-uni,rank,5
Jsoup-27b,rank,True,True,True,all-uni,num_iters,3
Jsoup-27b,rank,True,True,True,del,rank,3
Jsoup-27b,rank,True,True,True,del,num_iters,2
Jsoup-27b,rank,True,skip,False,add,rank,3
Jsoup-27b,rank,True,skip,False,add,num_iters,3
Jsoup-27b,rank,True,skip,False,all-sep,rank,3
Jsoup-27b,rank,True,skip,False,all-sep,num_iters,3
Jsoup-27b,rank,True,skip,False,all-uni,rank,3
Jsoup-27b,rank,True,skip,False,all-uni,num_iters,3
Jsoup-27b,rank,True,skip,False,del,rank,4
Jsoup-27b,rank,True,skip,False,del,num_iters,3
Jsoup-27b,rank,True,skip,True,add,rank,6
Jsoup-27b,rank,True,skip,True,add,num_iters,3
Jsoup-27b,rank,True,skip,True,all-sep,rank,6
Jsoup-27b,rank,True,skip,True,all-sep,num_iters,3
Jsoup-27b,rank,True,skip,True,all-uni,rank,6
Jsoup-27b,rank,True,skip,True,all-uni,num_iters,3
Jsoup-27b,rank,True,skip,True,del,rank,3
Jsoup-27b,rank,True,skip,True,del,num_iters,3
Jsoup-27b,score,False,False,False,add,rank,3
Jsoup-27b,score,False,False,False,add,num_iters,2
Jsoup-27b,score,False,False,False,all-sep,rank,3
Jsoup-27b,score,False,False,False,all-sep,num_iters,2
Jsoup-27b,score,False,False,False,all-uni,rank,3
Jsoup-27b,score,False,False,False,all-uni,num_iters,2
Jsoup-27b,score,False,False,False,del,rank,3
Jsoup-27b,score,False,False,False,del,num_iters,2
Jsoup-27b,score,False,False,True,add,rank,3
Jsoup-27b,score,False,False,True,add,num_iters,2
Jsoup-27b,score,False,False,True,all-sep,rank,2
Jsoup-27b,score,False,False,True,all-sep,num_iters,2
Jsoup-27b,score,False,False,True,all-uni,rank,3
Jsoup-27b,score,False,False,True,all-uni,num_iters,2
Jsoup-27b,score,False,False,True,del,rank,3
Jsoup-27b,score,False,False,True,del,num_iters,2
Jsoup-27b,score,False,True,False,add,rank,3
Jsoup-27b,score,False,True,False,add,num_iters,2
Jsoup-27b,score,False,True,False,all-sep,rank,3
Jsoup-27b,score,False,True,False,all-sep,num_iters,2
Jsoup-27b,score,False,True,False,all-uni,rank,3
Jsoup-27b,score,False,True,False,all-uni,num_iters,2
Jsoup-27b,score,False,True,False,del,rank,3
Jsoup-27b,score,False,True,False,del,num_iters,2
Jsoup-27b,score,False,True,True,add,rank,3
Jsoup-27b,score,False,True,True,add,num_iters,2
Jsoup-27b,score,False,True,True,all-sep,rank,2
Jsoup-27b,score,False,True,True,all-sep,num_iters,2
Jsoup-27b,score,False,True,True,all-uni,rank,3
Jsoup-27b,score,False,True,True,all-uni,num_iters,2
Jsoup-27b,score,False,True,True,del,rank,3
Jsoup-27b,score,False,True,True,del,num_iters,2
Jsoup-27b,score,False,skip,False,add,rank,3
Jsoup-27b,score,False,skip,False,add,num_iters,3
Jsoup-27b,score,False,skip,False,all-sep,rank,4
Jsoup-27b,score,False,skip,False,all-sep,num_iters,3
Jsoup-27b,score,False,skip,False,all-uni,rank,3
Jsoup-27b,score,False,skip,False,all-uni,num_iters,3
Jsoup-27b,score,False,skip,False,del,rank,3
Jsoup-27b,score,False,skip,False,del,num_iters,3
Jsoup-27b,score,False,skip,True,add,rank,3
Jsoup-27b,score,False,skip,True,add,num_iters,3
Jsoup-27b,score,False,skip,True,all-sep,rank,2
Jsoup-27b,score,False,skip,True,all-sep,num_iters,2
Jsoup-27b,score,False,skip,True,all-uni,rank,3
Jsoup-27b,score,False,skip,True,all-uni,num_iters,3
Jsoup-27b,score,False,skip,True,del,rank,3
Jsoup-27b,score,False,skip,True,del,num_iters,3
Jsoup-27b,score,True,False,False,add,rank,2
Jsoup-27b,score,True,False,False,add,num_iters,2
Jsoup-27b,score,True,False,False,all-sep,rank,2
Jsoup-27b,score,True,False,False,all-sep,num_iters,2
Jsoup-27b,score,True,False,False,all-uni,rank,2
Jsoup-27b,score,True,False,False,all-uni,num_iters,2
Jsoup-27b,score,True,False,False,del,rank,3
Jsoup-27b,score,True,False,False,del,num_iters,2
Jsoup-27b,score,True,False,True,add,rank,5
Jsoup-27b,score,True,False,True,add,num_iters,3
Jsoup-27b,score,True,False,True,all-sep,rank,5
Jsoup-27b,score,True,False,True,all-sep,num_iters,3
Jsoup-27b,score,True,False,True,all-uni,rank,5
Jsoup-27b,score,True,False,True,all-uni,num_iters,3
Jsoup-27b,score,True,False,True,del,rank,3
Jsoup-27b,score,True,False,True,del,num_iters,2
Jsoup-27b,score,True,True,False,add,rank,2
Jsoup-27b,score,True,True,False,add,num_iters,2
Jsoup-27b,score,True,True,False,all-sep,rank,2
Jsoup-27b,score,True,True,False,all-sep,num_iters,2
Jsoup-27b,score,True,True,False,all-uni,rank,2
Jsoup-27b,score,True,True,False,all-uni,num_iters,2
Jsoup-27b,score,True,True,False,del,rank,3
Jsoup-27b,score,True,True,False,del,num_iters,2
Jsoup-27b,score,True,True,True,add,rank,5
Jsoup-27b,score,True,True,True,add,num_iters,3
Jsoup-27b,score,True,True,True,all-sep,rank,5
Jsoup-27b,score,True,True,True,all-sep,num_iters,3
Jsoup-27b,score,True,True,True,all-uni,rank,5
Jsoup-27b,score,True,True,True,all-uni,num_iters,3
Jsoup-27b,score,True,True,True,del,rank,3
Jsoup-27b,score,True,True,True,del,num_iters,2
Jsoup-27b,score,True,skip,False,add,rank,3
Jsoup-27b,score,True,skip,False,add,num_iters,2
